ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress	Aasta	Maakond
2240052	65000	5	211.7	NA	2008	Murumuna tn. 3 Silla Paikuse vald Pärnumaa	2013	Pärnumaa
2240065	93000	5	170	Uus	2013	Vahi Vahi Tartu vald Tartumaa	2013	Tartumaa
2240087	115500	4	200	NA	1986	Allikoja Külitse Ülenurme vald Tartumaa	2013	Tartumaa
2240104	139000	5	471	San. remont tehtud	1993	Lähte alev Lähte Tartu vald Tartumaa	2013	Tartumaa
2240107	45000	4	116	Keskmine	1988	Kraavihalli Vilivere Aespa Kohila vald Raplamaa	2013	Raplamaa
2240118	80000	3	155.5	NA	1990	Vahe tee 39 Nõo vald Tartumaa	2013	Tartumaa
2240147	233000	6	225	Uus	2010	Järve 31 Viljandi järveäär Viljandi Viljandimaa	2013	Viljandimaa
2240209	145000	15	899.9	Valmis	1932	Postikooli Rabaküla Surju vald Pärnumaa	2013	Pärnumaa
2240210	180000	5	165	Valmis	1994	Veibri Luunja vald Tartumaa	2013	Tartumaa
2240230	18000	2	54.2	Valmis	1952	Tarvastu vald Viljandimaa	2013	Viljandimaa
2240234	125000	5	130	Valmis	1970	Metsa 3 Elva Tartumaa	2013	Tartumaa
2240244	17000	3	NA	San. remont tehtud	1958	Tooma-Jüri Lilastvere Torma vald Jõgevamaa	2013	Jõgevamaa
2240362	59000	3	195	NA	1925	 Konuvere Märjamaa vald Raplamaa	2013	Raplamaa
2240409	11000	4	70.3	Vajab san. remonti	1948	Rõõmu Rõusa Vändra vald Pärnumaa	2013	Pärnumaa
2240419	22000	4	194.5	Vajab renoveerimist	1919	Sõpruse 5 Paide Järvamaa	2013	Järvamaa
2240424	53000	4	105	NA	2008	Oru Rannaküla Valjala vald Saaremaa	2013	Saaremaa
2240439	22000	3	80	Vajab renoveerimist	1930	Paju Jõõdre Ridala vald Läänemaa	2013	Läänemaa
2240449	65000	4	208.8	Valmis	1997	Võru 101 Valga Valgamaa	2013	Valgamaa
2240477	350000	NA	664	NA	1960	Rutja Rutja Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa
2240504	60000	4	102.1	San. remont tehtud	1984	Pihlaka 50 Audru Audru vald Pärnumaa	2013	Pärnumaa
2240505	37500	2	279	Renoveeritud	1882	Koruste Rõngu vald Tartumaa	2013	Tartumaa
2240558	82000	5	191.3	Uus	2008	Mäeotsa tee 8 Laadi Tahkuranna vald Pärnumaa	2013	Pärnumaa
2240565	128500	NA	74	Vajab renoveerimist	1790	Roosi 21 Pärnu Pärnumaa	2013	Pärnumaa
2240571	95000	5	NA	NA	1968	Kase 5 Võru Võrumaa	2013	Võrumaa
2240576	39900	3	NA	NA	1970	Sulevi 6 Võru Võrumaa	2013	Võrumaa
2240699	110000	6	254.6	NA	1992	Koidu Tõrva Valgamaa	2013	Valgamaa
2240702	19000	3	88	Vajab renoveerimist	1925	Vanamõisa Põdrala vald Valgamaa	2013	Valgamaa
2240704	17000	5	82	Vajab renoveerimist	1970	Roosi Tsirguliina Tõlliste vald Valgamaa	2013	Valgamaa
2240722	120000	4	148.9	NA	1993	Tuule Kuivastu Muhu vald Saaremaa	2013	Saaremaa
2240741	96000	7	220	Valmis	2006	Talu tee 7 Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2240834	59000	2	54.9	NA	1936	Metsavahi Vormsi Suuremõisa Vormsi vald Läänemaa	2013	Läänemaa
2240867	47500	4	120.2	NA	1982	Rooli tee 26 Laadi Tahkuranna vald Pärnumaa	2013	Pärnumaa
2241075	55000	3	136	Keskmine	1905	Jaama 6 Hagudi Rapla vald Raplamaa	2013	Raplamaa
2241089	125000	4	101	Valmis	2007	Rohtmaa Mõra Haaslava vald Tartumaa	2013	Tartumaa
2241090	189000	5	246	Valmis	1996	A. Johani Ihaste Tartu Tartumaa	2013	Tartumaa
2241104	169000	4	136.3	Uus	2013	Paruni 27 Ülenurme Ülenurme vald Tartumaa	2013	Tartumaa
2241108	87000	5	144.3	Valmis	2005	Kauritsa tee Viraksaare Paide vald Järvamaa	2013	Järvamaa
2241114	99000	4	135.3	Uus	2013	Mäeotsa tee Pinska Viljandi vald Viljandimaa	2013	Viljandimaa
2241117	181800	5	223.5	Valmis	1964	Õuna Viljandi Viljandimaa	2013	Viljandimaa
2241185	136000	4	186	Renoveeritud	1979	Merimetsa 80 Pärnu Pärnumaa	2013	Pärnumaa
2241203	11000	3	47.3	NA	1935	Sepama Kaguvere Märjamaa vald Raplamaa	2013	Raplamaa
2241314	59000	4	153	San. remont tehtud	1978	Linnumetsa 18 Jõgeva alevik Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2241400	40000	4	80	Vajab renoveerimist	1962	Väänikvere tee 5 Laeva Laeva vald Tartumaa	2013	Tartumaa
2241403	272000	6	282.5	NA	2006	Kvissental Pootsmani 10 Ülejõe Tartu Tartumaa	2013	Tartumaa
2241413	226000	4	154.4	Uus	2010	Hiie 38 Pärnu Pärnumaa	2013	Pärnumaa
2241415	32900	6	136.9	Uus	2008	Muti ringtee 10 Audru Audru vald Pärnumaa	2013	Pärnumaa
2241423	127000	10	204.4	Vajab renoveerimist	1931	Raudtee 3 Virtsu Hanila vald Läänemaa	2013	Läänemaa
2241432	29500	5	256.2	Vajab renoveerimist	1939	Rehe maja Toomja Kaiu vald Raplamaa	2013	Raplamaa
2241445	41000	4	100	Vajab renoveerimist	1920	Metsa Pikkjärve Palamuse vald Jõgevamaa	2013	Jõgevamaa
2241449	19600	3	88.2	NA	1933	Ahula Albu vald Järvamaa	2013	Järvamaa
2241531	45000	3	200	NA	1989	Vahe tee 24 Vissi Nõo vald Tartumaa	2013	Tartumaa
2241574	125000	5	163	Valmis	1990	Lepa 11 Kohila Kohila vald Raplamaa	2013	Raplamaa
2241616	53000	NA	150	Vajab renoveerimist	1900	Võidu 72 Kallaste Tartumaa	2013	Tartumaa
2241642	38550	3	NA	NA	1930	Kalamehe Halliku Saare vald Jõgevamaa	2013	Jõgevamaa
2241643	12000	3	74	NA	1935	Otepää mnt. 19  Puka Puka vald Valgamaa	2013	Valgamaa
2241762	219000	10	273.4	Vajab renoveerimist	1974	Otepää Otepää vald Valgamaa	2013	Valgamaa
2241797	119000	4	115	Uus	2007	Tiigi 10 Sauga Sauga vald Pärnumaa	2013	Pärnumaa
2241810	30000	NA	118.2	Vajab renoveerimist	1930	Kiisa 1 Leevaku Räpina vald Põlvamaa	2013	Põlvamaa
2241836	47000	3	73	Vajab renoveerimist	1930	Vahtra Ülenurme Ülenurme vald Tartumaa	2013	Tartumaa
2241839	44500	3	112.8	NA	1910	Kubja Türi vald Järvamaa	2013	Järvamaa
2241880	34999	5	NA	Uus	2010	 Oru Lääne-Nigula vald Läänemaa	2013	Läänemaa
2241905	70000	3	NA	NA	1969	Kuu Pärnu Pärnumaa	2013	Pärnumaa
2241911	128500	NA	74	Vajab renoveerimist	1790	Roosi 21 Pärnu Pärnumaa	2013	Pärnumaa
2242054	49500	3	102	Renoveeritud	1983	Ojaääre 8 Kolu Türi vald Järvamaa	2013	Järvamaa
2242059	20000	3	77.8	Valmis	1987	Tiigi . Allika Varbla vald Pärnumaa	2013	Pärnumaa
2242063	250000	5	210	Uus	2013	Hagaste Pühalepa vald Hiiumaa	2013	Hiiumaa
2242065	149900	4	153	NA	2007	Elulõnga Ihaste Tartu Tartumaa	2013	Tartumaa
2242073	138000	6	355.5	Renoveeritud	1986	Valga mnt. Tihemetsa Saarde vald Pärnumaa	2013	Pärnumaa
2242080	105000	5	150	NA	1995	Kullerkupu 7 Märjamaa Märjamaa vald Raplamaa	2013	Raplamaa
2242083	50000	4	160	Renoveeritud	1926	Ünnaste Vändra vald Pärnumaa	2013	Pärnumaa
2242130	114900	4	94.4	Uus	2013	Pähna Tartu Tartumaa	2013	Tartumaa
2242144	82000	5	191.3	Uus	2008	Mäeotsa tee 8 Laadi Tahkuranna vald Pärnumaa	2013	Pärnumaa
2242342	169900	5	284.2	Renoveeritud	1986	Kesa 1 Variku Tartu Tartumaa	2013	Tartumaa
2242354	29000	3	148.7	Valmis	1970	Mäeküla Türi vald Järvamaa	2013	Järvamaa
2242372	104000	6	259.3	Valmis	1978	Mureli Viljandi Viljandimaa	2013	Viljandimaa
2242406	21000	4	238	Valmis	1930	Kompuse Väike-Maarja vald Lääne-Virumaa	2013	Lääne-Virumaa
2242407	76543	6	214	Valmis	1918	Vee 5 Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2242440	45000	3	81	NA	1870	Voldi Tabivere vald Jõgevamaa	2013	Jõgevamaa
2242456	35000	3	36.1	NA	2009	Kondimäe Hellamaa Pühalepa vald Hiiumaa	2013	Hiiumaa
2242475	50000	5	160.8	Valmis	1965	Liiva tn 16 Valga Valgamaa	2013	Valgamaa
2242476	9000	4	198	Vajab renoveerimist	1901	Nurga Kõpu Pajusi vald Jõgevamaa	2013	Jõgevamaa
2242481	62000	9	211.1	NA	1920	Tiigi Kehtna Kehtna vald Raplamaa	2013	Raplamaa
2242490	63000	5	186.5	NA	2009	Vaino Kaerepere Kehtna vald Raplamaa	2013	Raplamaa
2242491	23000	3	60	Valmis	1968	Kinnistu Ala Helme vald Valgamaa	2013	Valgamaa
2242492	13500	4	103.8	Vajab renoveerimist	1931	Rokka Piiumetsa Väätsa vald Järvamaa	2013	Järvamaa
2242502	3600	3	76.2	Vajab renoveerimist	1920	Pedja Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2242513	149900	5	123.4	Renoveeritud	1997	Koolimaja tee 21 Pulli Sauga vald Pärnumaa	2013	Pärnumaa
2242554	48000	3	66.2	Vajab renoveerimist	1943	Kaevu Kuressaare Saaremaa	2013	Saaremaa
2242571	26000	4	138	Valmis	1946	Rehemetsa Rehemetsa Vara vald Tartumaa	2013	Tartumaa
2242573	118000	7	250	Uus	2008	Välja Jõhvi Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa
2242617	180000	6	261.9	NA	2013	Järveoja tee Ihaste Tartu Tartumaa	2013	Tartumaa
2242618	180000	6	261.9	NA	2013	Järveoja tee Veibri Luunja vald Tartumaa	2013	Tartumaa
2242619	99000	4	186.4	Vajab renoveerimist	1975	Peedu 3 Tammelinn Tartu Tartumaa	2013	Tartumaa
2242638	79000	3	294.5	Uus	2008	 5 Vara Vara vald Tartumaa	2013	Tartumaa
2242652	12000	3	65	Vajab renoveerimist	1928	Maasikmäe talu Kaagjärve Karula vald Valgamaa	2013	Valgamaa
2242656	38000	6	149.3	NA	1966	Kalevi 18 Tapa Tapa vald Lääne-Virumaa	2013	Lääne-Virumaa
2242674	45000	NA	99.2	Vajab renoveerimist	1962	Orgita küla Orgita Märjamaa vald Raplamaa	2013	Raplamaa
2242683	16000	NA	90	NA	2006	Ploomi 8 Sindi Pärnumaa	2013	Pärnumaa
2242685	42600	3	102.3	Valmis	1930	Roosi Matka Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2242687	30700	3	NA	Valmis	1958	Nõmme Varja Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2242688	46660	4	92.5	Valmis	1960	Kooli tn Tõrva Valgamaa	2013	Valgamaa
2242694	78000	6	274	Valmis	1990	Laadi tee Uulu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2242695	39000	4	121	Valmis	1939	Väljaotsa Vändra vald Pärnumaa	2013	Pärnumaa
2242698	38800	4	102	Renoveeritud	1950	Uus 37 Valga Valgamaa	2013	Valgamaa
2242699	65000	3	100	Renoveeritud	1975	Võnnu 21 Valga Valgamaa	2013	Valgamaa
2242700	70000	4	85	Renoveeritud	1974	Kevade 3 Valga Valgamaa	2013	Valgamaa
2242701	5496	6	107.1	Valmis	1901	Raudteeääre Väheru Karula vald Valgamaa	2013	Valgamaa
2242703	30000	6	155.2	Valmis	1981	Odra 1 Valga Valgamaa	2013	Valgamaa
2242704	37069	NA	240.1	Valmis	1910	E.Enno 8 Valga Valgamaa	2013	Valgamaa
2242705	26843	7	108.6	Vajab renoveerimist	1918	Viljandi 6 Valga Valgamaa	2013	Valgamaa
2242706	237000	6	480	Valmis	2002	Leiva 2 Valga Valgamaa	2013	Valgamaa
2242712	45000	4	120.2	NA	1982	Rooli 26 Laadi Tahkuranna vald Pärnumaa	2013	Pärnumaa
2242713	69900	3	109	Valmis	1920	Jaama 3 Pärnu Pärnumaa	2013	Pärnumaa
2242730	80000	6	101.7	Vajab san. remonti	1945	Riia mnt 147 Pärnu Pärnumaa	2013	Pärnumaa
2242753	39000	3	85.4	Valmis	1990	Rabametsa 28 Rabaküla Surju vald Pärnumaa	2013	Pärnumaa
2242839	34500	2	60	Valmis	1982	Ojaveere tee 3 Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2242869	145000	7	169.7	Uus	2003	Kalda tee Paikuse vald Pärnumaa	2013	Pärnumaa
2242929	33600	4	80	Valmis	2003	Suve 40 Sindi Pärnumaa	2013	Pärnumaa
2242941	27000	2	57.5	Uus	2008	Patika Patika Tapa vald Lääne-Virumaa	2013	Lääne-Virumaa
2242958	26200	3	90.2	Valmis	1935	Orra-Karli Piiri Hummuli vald Valgamaa	2013	Valgamaa
2242965	99063	4	115.8	Valmis	1950	Lõuna 18 Valga Valgamaa	2013	Valgamaa
2242968	21410	3	67	Valmis	1950	Raudtee 10 Tsirguliina Tõlliste vald Valgamaa	2013	Valgamaa
2242969	12700	5	105	Vajab renoveerimist	1922	Veski 30 Antsla Antsla vald Võrumaa	2013	Võrumaa
2242975	69500	3	100	Valmis	2007	Raadiku Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2243032	22000	NA	NA	NA	1987	Himmaste Põlva vald Põlvamaa	2013	Põlvamaa
2243182	63000	5	226	Valmis	1981	Araku Tõrva Valgamaa	2013	Valgamaa
2243192	9300	NA	NA	Vajab renoveerimist	1905	Väike-Kareda Koigi vald Järvamaa	2013	Järvamaa
2243193	255000	6	126	Uus	2009	Kanarbiku 20 Alajõe Alajõe vald Ida-Virumaa	2013	Ida-Virumaa
2243257	150000	6	423	NA	1995	Tiigi tee Orajõe Põlva vald Põlvamaa	2013	Põlvamaa
2243264	150000	6	423	NA	1995	Orajõe Tiigi tee Põlva Põlva vald Põlvamaa	2013	Põlvamaa
2243267	87000	6	267.5	NA	1985	Hämariku 4 Elva Tartumaa	2013	Tartumaa
2243339	115000	5	130.5	Uus	2013	Paruni 59 Ülenurme alevik Ülenurme Ülenurme vald Tartumaa	2013	Tartumaa
2243462	94000	5	110	Vajab renoveerimist	1978	Sepakuru 20 Ropka Tartu Tartumaa	2013	Tartumaa
2243496	395000	7	273	Valmis	2000	Humala 4 Pärnu Pärnumaa	2013	Pärnumaa
2243501	65000	3	241.1	Valmis	1927	Tabraku Kelu Lihula vald Läänemaa	2013	Läänemaa
2243541	185000	4	391	Valmis	1991	Jõe 16 Türi Türi vald Järvamaa	2013	Järvamaa
2243545	107000	7	200	Valmis	1990	Vasara põik 7 Ropka Tartu Tartumaa	2013	Tartumaa
2243550	142800	7	388	Renoveeritud	2004	Linnamäe Vilina Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2243565	36750	3	160.8	Vajab renoveerimist	1950	Oti Pallika Vigala vald Raplamaa	2013	Raplamaa
2243567	29500	4	82	Vajab san. remonti	1919	Tehnika 15 Türi Türi vald Järvamaa	2013	Järvamaa
2243580	16000	NA	182	Vajab renoveerimist	1901	Tallinna 42 Paide Järvamaa	2013	Järvamaa
2243589	34000	5	85	NA	1959	Rakvere tee 3 Võsu Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa
2243632	0	5	258	NA	1993	Päärna 1 Aravete Ambla vald Järvamaa	2013	Järvamaa
2243645	69000	5	268	Renoveeritud	1993	Päärna 1 Aravete Ambla vald Järvamaa	2013	Järvamaa
2243647	55000	5	92	NA	1963	Tiigi Elva Tartumaa	2013	Tartumaa
2243648	75000	5	130	NA	1959	Puiestee 18 Elva Tartumaa	2013	Tartumaa
2243657	24000	5	112	Uus	1948	Kaarlimäe 4 Tõrva Valgamaa	2013	Valgamaa
2243698	23000	2	201	Valmis	2011	Nurmsi Paide vald Järvamaa	2013	Järvamaa
2243709	156000	6	180	Uus	2011	Metsvitsa  Vahi Tartu vald Tartumaa	2013	Tartumaa
2243710	109900	4	100.2	Uus	2013	Pesapaiga  12 Soinaste Ülenurme vald Tartumaa	2013	Tartumaa
2243711	109900	4	100.2	Uus	2013	Pesapaiga 12 Soinaste Ülenurme vald Tartumaa	2013	Tartumaa
2243716	30700	3	107	Valmis	1986	Järveotsa Sinialliku Viljandi vald Viljandimaa	2013	Viljandimaa
2243740	18000	2	61	Vajab renoveerimist	1948	Illari Akste Ahja vald Põlvamaa	2013	Põlvamaa
2243745	29500	3	102.2	Vajab san. remonti	1939	Jaagu Vätse Ridala vald Läänemaa	2013	Läänemaa
2243749	179000	6	208.3	Uus	2008	Maidla Mahlamäe Rapla vald Raplamaa	2013	Raplamaa
2243824	24000	12	12	Keskmine	1986	Kase saun Lestima Märjamaa vald Raplamaa	2013	Raplamaa
2243871	22500	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013	Valgamaa
2244002	97000	7	136.5	Uus	2011	Kibuvitsa 32 Pärnu Pärnumaa	2013	Pärnumaa
2244009	117700	4	136.2	Renoveeritud	2006	 Tartu linna lähedal Loojangu 14 Laane Ülenurme vald Tartumaa	2013	Tartumaa
2244036	33000	NA	NA	Vajab renoveerimist	1880	Magasiait Õisu Halliste vald Viljandimaa	2013	Viljandimaa
2244084	146996.79	4	102	Valmis	1951	Anti mere ääres Eisma Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa
2244091	74900	4	205	Valmis	1989	Rehe Viljandi Viljandimaa	2013	Viljandimaa
2244113	209000	6	320	NA	1997	Ranna tn. 16 Kärdla Hiiu vald Hiiumaa	2013	Hiiumaa
2244117	39000	3	227	NA	1938	Mõraste Märjamaa vald Raplamaa	2013	Raplamaa
2244124	50000	3	92.8	Vajab san. remonti	1948	Paidra Paidra Lasva vald Võrumaa	2013	Võrumaa
2244199	22000	7	NA	NA	2009	Roheline 23 Sindi Pärnumaa	2013	Pärnumaa
2244243	32000	3	60	Valmis	1927	Varbla 20 Tõstamaa Tõstamaa vald Pärnumaa	2013	Pärnumaa
2244244	28000	4	96	Valmis	1930	Ergarra Ünnaste Vändra vald Pärnumaa	2013	Pärnumaa
2244282	95000	5	NA	NA	1968	Kase 5 Võru Võrumaa	2013	Võrumaa
2244287	39900	3	NA	NA	1970	Sulevi 6 Võru Võrumaa	2013	Võrumaa
2244395	30000	3	62.5	Keskmine	1965	Järve 6 Kobela Antsla vald Võrumaa	2013	Võrumaa
2244415	48000	5	139.6	Vajab san. remonti	1974	Tiigi 28 Valga Valgamaa	2013	Valgamaa
2244422	99990	5	170	Valmis	1999	Tolli 8 Valga Valgamaa	2013	Valgamaa
2244427	171600	7	274.5	Valmis	1904	Valka kihelkond Vijciema küla Vijemeži 4 Valga Valgamaa	2013	Valgamaa
2244433	59000	3	131.1	Renoveeritud	1979	Pargi Lüganuse Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2244443	36500	2	279	Renoveeritud	1882	Koruste Rõngu vald Tartumaa	2013	Tartumaa
2244448	4500	3	129.3	Vajab renoveerimist	1931	Nelli Tõhela Tõstamaa vald Pärnumaa	2013	Pärnumaa
2244455	11504.1	2	123.5	Vajab renoveerimist	1949	Annuse Varbevere Palamuse vald Jõgevamaa	2013	Jõgevamaa
2244456	16534	3	151.4	Vajab renoveerimist	1939	Lentsi Liivoja Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2244495	62000	5	129.5	Valmis	1992	Rüütli 5a Paide Järvamaa	2013	Järvamaa
2244496	62000	5	129.5	Valmis	1992	Rüütli 5a Paide Järvamaa	2013	Järvamaa
2244511	52000	5	149.1	Valmis	1977	Suur-Kaare Viljandi Viljandimaa	2013	Viljandimaa
2244550	144500	5	123.2	Uus	2010	Mardi tee Lohkva Luunja vald Tartumaa	2013	Tartumaa
2244633	1e+05	5	140	NA	2003	Aste Aste Lääne-Saare vald Saaremaa	2013	Saaremaa
2244634	48295	3	103.5	NA	2004	Eelika Paatsa Mustjala vald Saaremaa	2013	Saaremaa
2244635	48000	4	104	NA	1971	Eikla Eikla Lääne-Saare vald Saaremaa	2013	Saaremaa
2244643	56000	4	110	NA	2007	Kadaka tee Kihelkonna vald Saaremaa	2013	Saaremaa
2244644	29725	4	120	Uus	2009	Kadaka tee 10 Kihelkonna vald Saaremaa	2013	Saaremaa
2244651	75000	4	184	NA	1966	Kopli talu Kailuka Pihtla vald Saaremaa	2013	Saaremaa
2244654	176500	7	248	NA	2007	Kullerkupu Kuressaare Saaremaa	2013	Saaremaa
2244658	59950	9	179	NA	1903	Lümanda mnt. 3 Kihelkonna Kihelkonna vald Saaremaa	2013	Saaremaa
2244664	58100	3	52	NA	2009	Muinasjutumaja Saaremaal Kaugatoma Kaugatoma Salme vald Saaremaa	2013	Saaremaa
2244665	165000	3	NA	NA	2010	Mustika talu Keskranna Lääne-Saare vald Saaremaa	2013	Saaremaa
2244668	5400	2	275	Vajab renoveerimist	1900	Pööra Puurmani vald Jõgevamaa	2013	Jõgevamaa
2244675	73700	NA	NA	Renoveeritud	1908	Pammana Leisi vald Pammana Leisi vald Saaremaa	2013	Saaremaa
2244680	111845.38	4	125	NA	2006	Putkendi Möldri Salme vald Saaremaa	2013	Saaremaa
2244683	51900	4	75.7	Uus	2006	Mooni Narva Ida-Virumaa	2013	Ida-Virumaa
2244684	137500	5	184	NA	1997	Raja 32 Kuressaare Saaremaa	2013	Saaremaa
2244690	51000	3	70	NA	1964	Sillu Sillu Maantee Maantee Torgu vald Saaremaa	2013	Saaremaa
2244692	60400	4	NA	Renoveeritud	1900	Sopi Kapra Laimjala vald Saaremaa	2013	Saaremaa
2244696	135900	6	270	NA	1919	Suurenu Hänga küla Hänga Torgu vald Saaremaa	2013	Saaremaa
2244817	89000	5	172	NA	2013	Nõmmeringi Vahi Tartu vald Tartumaa	2013	Tartumaa
2244832	42000	5	117.6	Valmis	1966	Kooli tn 5 Pärnu-Jaagupi Halinga vald Pärnumaa	2013	Pärnumaa
2244833	124000	5	137	Valmis	2009	Pikk Väätsa Väätsa vald Järvamaa	2013	Järvamaa
2244839	310000	5	245.3	Uus	2009	Ülevälja Soinaste Ülenurme vald Tartumaa	2013	Tartumaa
2244853	72000	4	140	Renoveeritud	2000	Liiva Alajõe Vara vald Tartumaa	2013	Tartumaa
2244889	27000	2	33	Uus	2013	Teisaldatav maja Toila Toila vald Ida-Virumaa	2013	Ida-Virumaa
2244891	27000	3	66	Vajab san. remonti	1965	Kopli Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013	Ida-Virumaa
2244892	37000	4	79.7	Vajab san. remonti	1959	Kase Kasti Märjamaa vald Raplamaa	2013	Raplamaa
2244904	129000	4	195	Valmis	2000	Uku põik Pärnu Pärnumaa	2013	Pärnumaa
2244905	23000	3	60.5	Valmis	1932	Pikasilla Põdrala vald Valgamaa	2013	Valgamaa
2244909	49000	NA	446	NA	1939	Kesk 1 Tamsalu Tamsalu vald Lääne-Virumaa	2013	Lääne-Virumaa
2244912	29000	2	56	Vajab renoveerimist	1940	Ööbiku 10 Tapa Tapa vald Lääne-Virumaa	2013	Lääne-Virumaa
2244922	40000	4	164	Vajab renoveerimist	1926	Larase Fällarna Vormsi vald Läänemaa	2013	Läänemaa
2244923	23000	2	86.2	NA	1980	Lohu Pirgu Juuru vald Raplamaa	2013	Raplamaa
2244936	240600	4	126	Renoveeritud	1982	Esplanaadi 26 Pärnu Pärnumaa	2013	Pärnumaa
2244995	63900	5	100.9	Keskmine	1960	Roheline 62 Pärnu Pärnumaa	2013	Pärnumaa
2245034	99000	3	132	Renoveeritud	1998	Ülesoo Haaslava Haaslava vald Tartumaa	2013	Tartumaa
2245056	103000	5	130	Uus	2008	Vainonurga Külitse Ülenurme vald Tartumaa	2013	Tartumaa
2245109	25000	7	1300	Renoveeritud	1950	Kivitee 6 Püssi Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2245133	30000	NA	103	Vajab renoveerimist	1910	Väike-Lokulaane Võrumõisa Võru vald Võrumaa	2013	Võrumaa
2245153	25650	4	199.8	Renoveeritud	1926	Luka . Kalitsa Koeru vald Järvamaa	2013	Järvamaa
2245235	38990	3	128.4	NA	1980	Ahula Albu vald Järvamaa	2013	Järvamaa
2245285	87000	6	267.5	NA	1985	Elva Tartumaa	2013	Tartumaa
2245367	69900	4	140	Renoveeritud	2000	Liiva Alajõe Vara vald Tartumaa	2013	Tartumaa
2245374	14800	1	NA	Vajab renoveerimist	1977	Kaesoo-Kivisaare Piistaoja Tori vald Pärnumaa	2013	Pärnumaa
2245492	36500	3	173.6	Valmis	1991	Ojakalda Sinialliku Viljandi vald Viljandimaa	2013	Viljandimaa
2245500	85000	6	267.5	NA	1985	Elva Tartumaa	2013	Tartumaa
2245523	105437	5	176.6	Valmis	2006	Õhtu tee 3 Laadi Tahkuranna vald Pärnumaa	2013	Pärnumaa
2245546	50000	3	100	Vajab san. remonti	2006	Tarmeli Vilivere Kohila vald Raplamaa	2013	Raplamaa
2245547	82000	5	235	Valmis	1982	Künka tee Pulli Sauga vald Pärnumaa	2013	Pärnumaa
2245549	38880	5	167.4	Vajab renoveerimist	1991	Lauküla Sangaste vald Valgamaa	2013	Valgamaa
2245562	9000	NA	273.7	Vajab san. remonti	1983	Tartu mnt 4 (1/4 kaasomandiosa) 4 Raja Kasepää vald Jõgevamaa	2013	Jõgevamaa
2245567	89000	4	100	Vajab renoveerimist	1927	Kase talu Vahakõnnu Raikküla vald Raplamaa	2013	Raplamaa
2245580	19000	4	318	Vajab san. remonti	1912	Võidivere Võidivere Torma vald Jõgevamaa	2013	Jõgevamaa
2245582	65000	2	70	Uus	2011	Metsavahe tee 11aa Taevaskoja Põlva vald Põlvamaa	2013	Põlvamaa
2245641	90000	6	370	NA	1991	Marja Elva Tartumaa	2013	Tartumaa
2245654	49900	5	187.6	Valmis	1981	Jakobsoni 15 Vändra Vändra vald (alev) Pärnumaa	2013	Pärnumaa
2245656	69900	3	109	Valmis	1920	Jaama 3 Pärnu Pärnumaa	2013	Pärnumaa
2245675	162000	4	178	Renoveeritud	2004	Mutiku 2 Külitse Ülenurme vald Tartumaa	2013	Tartumaa
2245676	85000	8	400	NA	1870	Jõgevamaa „Kaunis kodu 2013“. Jõune Puurmani vald Jõgevamaa	2013	Jõgevamaa
2245724	11700	3	80	Vajab renoveerimist	1980	Laossina Laossina Mikitamäe vald Põlvamaa	2013	Põlvamaa
2245774	25000	NA	146	Vajab renoveerimist	1911	Konora Pusku Ridala vald Läänemaa	2013	Läänemaa
2245776	68000	5	199.6	Vajab san. remonti	1958	Viljandi mnt Lelle Kehtna vald Raplamaa	2013	Raplamaa
2245792	23000	NA	59.3	Valmis	1996	Martsa küla Martsa Toila vald Ida-Virumaa	2013	Ida-Virumaa
2245798	14900	2	107	Vajab san. remonti	1910	Uue-Saarma Liigvalla Rakke vald Lääne-Virumaa	2013	Lääne-Virumaa
2245811	30000	4	81	Valmis	1998	Sula 3 Narva Ida-Virumaa	2013	Ida-Virumaa
2245814	179000	5	135	Valmis	1965	Mängu 1 Narva Ida-Virumaa	2013	Ida-Virumaa
2245867	270000	6	450	Renoveeritud	1998	Pallase pst 72 Ihaste Tartu Tartumaa	2013	Tartumaa
2245919	49800	3	93	NA	1938	Piigandi Rõngu vald Tartumaa	2013	Tartumaa
2245920	49800	3	93	NA	1938	Piigandi Piigandi Rõngu vald Tartumaa	2013	Tartumaa
2245977	38000	4	114	Keskmine	1990	Kõdesi Alatskivi vald Tartumaa	2013	Tartumaa
