id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters
22242	1868	12	16	241	Kahjutasu	Tartu	Võnnu	Ahja	2321
22268	1869	1	17	14	Perekonna- ja pärimisasjad; Laenud ja võlanõuded	Tartu	Võnnu	Ahja	901
24180	1877	5	11	11	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	144
22349	1868	11	18	29	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	739
22369	1871	8	13		Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Pala	418
22428	1870	9	11	11	Vallakohtu asjaajamine ja haldustoimingud ; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	4760
22248	1869	1	10	10	Kahjutasu; Varavastased kuriteod	Tartu	Võnnu	Ahja	694
22250	1871	5	14		Varalised tehingud	Tartu	Kodavere	Pala	879
22346	1879	9	22	16	Määratlemata	Järva	Peetri	Väike-Kareda	234
22371	1880	7	5	7	Määratlemata	Järva	Peetri	Väike-Kareda	212
24758	1876	11	8	24,39	Määratlemata; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Lääne	Pühalepa	Kärdla	4306
22461	1868	10	14	8	Varavastased kuriteod	Lääne	Pühalepa	Kärdla	211
22387	1867	12	13	13	Sõim ja vägivald	Lääne	Pühalepa	Kärdla	170
24181	1877	5	23	12	Kahjutasu	Lääne	Ridala	Sinalepa	304
22252	1871	5	14		Varalised tehingud	Tartu	Kodavere	Pala	1819
22347	1879	10	6	17	Määratlemata	Järva	Peetri	Väike-Kareda	231
24463	1854	5	1		Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Pilistvere	Arussaare	416
24655	1868	3	18	20	Kahjutasu	Võru	Räpina	Kahkva	503
22388	1868	4	12	1	Kahjutasu	Lääne	Pühalepa	Kärdla	310
22462	1868	10	15	9	Varalised tehingud	Lääne	Pühalepa	Kärdla	590
24182	1877	5	30	13	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	134
22373	1880	7	12	8	Kahjutasu	Järva	Peetri	Väike-Kareda	1147
22463	1868	10	18	10	Kahjutasu	Lääne	Pühalepa	Kärdla	418
24656	1868	3	18	21	Kahjutasu	Võru	Räpina	Kahkva	562
24787	1867	8	17		Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Kiidjärve	1509
22251	1871	5	14		Sõim ja vägivald	Tartu	Kodavere	Pala	569
24183	1877	5	6	14	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	144
22464	1871	12	14		Vallakohtu asjaajamine ja haldustoimingud ; Kool	Tartu	Võnnu	Ahja	1241
24657	1868	3	18	22	Kahjutasu; Varavastased kuriteod	Võru	Räpina	Kahkva	1521
24184	1877	6	13	15	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	141
22236	1881	6	11	687	Varalised tehingud	Tartu	Kodavere	Alatskivi	1543
22255	1913	1	31	1	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Türi	Väätsa	1837
24464	1886	10	29	106	Varavastased kuriteod	Võru	Vastseliina	Misso	838
22256	1913	1	31	2	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Türi	Väätsa	1863
22269	1869	1	20	17	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	400
22257	1913	1	31	3	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Türi	Väätsa	2026
24185	1877	6	20	16	Kahjutasu	Lääne	Ridala	Sinalepa	284
22345	1868	11	15	28	Vallakohtu asjaajamine ja haldustoimingud ; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Tartu	Võnnu	Ahja	2294
22438	1880	10	11	13	Määratlemata	Järva	Peetri	Väike-Kareda	229
22259	1913	3	7	5	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Türi	Väätsa	1767
22258	1913	2	14	4	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Türi	Väätsa	1474
22439	1881	2	19	1	Määratlemata	Järva	Peetri	Väike-Kareda	236
22465	1868	12	10	11	Perekonna- ja pärimisasjad	Lääne	Pühalepa	Kärdla	520
22260	1913	3	7	6	NULL	Järva	Türi	Väätsa	1927
22261	1871	6	11		Muud üleastumised	Tartu	Kodavere	Pala	1277
22286	1867	1	27	4	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	754
22274	1869	2	14	45	Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	756
22264	1871	6	11		Varavastased kuriteod	Tartu	Kodavere	Pala	883
25268	1886	9	3	84	Riiklikud, kiriklikud ja kogukondlikud koormised	Võru	Vastseliina	Misso	267
22291	1867	3	20	6	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	954
22696	1872	6	2	97	Laenud ja võlanõuded	Tartu	Torma	Avinurme	389
22312	1867	7	4	8	Kahjutasu; Varavastased kuriteod	Lääne	Pühalepa	Kärdla	361
23301	1881	11	12	747	Sõim ja vägivald	Tartu	Kodavere	Alatskivi	404
22266	1913	5	16	7	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Türi	Väätsa	3376
22276	1869	2	21	50	Varavastased kuriteod	Tartu	Võnnu	Ahja	2365
22249	1869	1	10	11	Sõim ja vägivald	Tartu	Võnnu	Ahja	498
22267	1890	10	3	10	Muud üleastumised	Harju	Hageri	Kohila	2456
22356	1883	5	27	47	Kahjutasu	Võru	Vastseliina	Misso	772
22383	1871	8	19		Varavastased kuriteod	Tartu	Kodavere	Pala	1342
22313	1867	7	10	9	Varavastased kuriteod	Lääne	Pühalepa	Kärdla	177
22272	1871	6	18		Laenud ja võlanõuded	Tartu	Kodavere	Pala	549
22271	1869	2	14	43	Perekonna- ja pärimisasjad; Laenud ja võlanõuded	Tartu	Võnnu	Ahja	1080
22275	1871	6	25		Laenud ja võlanõuded	Tartu	Kodavere	Pala	1225
22295	1871	6	25		Muud üleastumised	Tartu	Kodavere	Pala	1050
22389	1871	8	20		Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Kodavere	Pala	195
22437	1871	3	12	18	Vallamagas; Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	1930
22278	1869	2	21	52	Kahjutasu; Varavastased kuriteod	Tartu	Võnnu	Ahja	1088
22279	1869	2	21	53	Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	761
24187	1877	8	8	18	Sõim ja vägivald	Lääne	Ridala	Sinalepa	382
22297	1879	7	14	10	Töö- ja teenistussuhted	Järva	Peetri	Väike-Kareda	355
22301	1879	7	28	12	Varavastased kuriteod	Järva	Peetri	Väike-Kareda	4363
22722	1884	10	20	22	Varavastased kuriteod	Saare	Kihelkonna	Kihelkonna	761
22284	1865	2	1	2	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	816
24186	1877	8	1	17	Sõim ja vägivald	Lääne	Ridala	Sinalepa	600
22316	1857	4	19	61	Varalised tehingud	Tartu	Kodavere	Alatskivi	1044
22392	1868	4	16	2	Sõim ja vägivald	Lääne	Pühalepa	Kärdla	104
22285	1865	2	15	3	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	706
22088	1896	5	10	13	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Viljandi	Põltsamaa	Adavere	1210
22292	1867	3	24	7	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	853
22298	1879	7	25	11	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Peetri	Väike-Kareda	632
22299	1879	7	28	12	Kahjutasu; Muud üleastumised	Järva	Peetri	Väike-Kareda	1419
22288	1896	5	30	14	Varalised tehingud	Viljandi	Põltsamaa	Adavere	645
24188	1877	8	22	19	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	133
22290	1867	3	10	5	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	634
22393	1857	4	26	65	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	179
24659	1873	6	22	31	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Kodavere	Pala	936
22293	1867	5	5	8	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	1152
24189	1877	8	29	20	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	143
22394	1868	6	6	3	Varavastased kuriteod	Lääne	Pühalepa	Kärdla	478
24576	1872	8	18	41	Määratlemata	Harju	Kose	Palvere	2646
24465	1873	6	22		Varalised tehingud	Tartu	Kodavere	Pala	3160
22294	1867	7	24	9	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	842
24190	1876	3	6	7,11	Laenud ja võlanõuded	Lääne	Pühalepa	Kärdla	1547
24423	1872	12	11	177	Määratlemata	Tartu	Torma	Avinurme	450
22395	1857	4	26	66	Kahjutasu	Tartu	Kodavere	Alatskivi	107
22302	1881	6	11	688	Perekonna- ja pärimisasjad	Tartu	Kodavere	Alatskivi	489
22287	1879	7	14	10	Varalised tehingud; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod	Järva	Peetri	Väike-Kareda	2447
22300	1879	7	28	12	Sõim ja vägivald; Kahjutasu	Järva	Peetri	Väike-Kareda	1522
22321	1881	6	26	691	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Alatskivi	788
10158	1884	1	7	1	NULL	Lääne	Pühalepa	Kärdla	1008
22333	1868	1	29	19	Vallakohtu asjaajamine ja haldustoimingud ; Varalised tehingud	Tartu	Võnnu	Ahja	824
22315	1857	4	19	60	Perekonna- ja pärimisasjad; Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	525
22296	1867	7	31	10	Vallakohtu asjaajamine ja haldustoimingud ; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	4978
22317	1857	4	19	62	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Alatskivi	1145
22322	1881	6	26	692	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Kahjutasu	Tartu	Kodavere	Alatskivi	252
24788	1867	8	17		NULL	Tartu	Võnnu	Kiidjärve	514
22397	1868	7	9	5	Sõim ja vägivald	Lääne	Pühalepa	Kärdla	243
22328	1879	8	11	13	Määratlemata	Järva	Peetri	Väike-Kareda	204
22323	1881	6	26	693	Varalised tehingud; Kahjutasu	Tartu	Kodavere	Alatskivi	2477
22304	1881	6	26	690	Sõim ja vägivald	Tartu	Kodavere	Alatskivi	2299
22697	1872	6	2	98	Riiklikud, kiriklikud ja kogukondlikud koormised; Laenud ja võlanõuded	Tartu	Torma	Avinurme	332
24192	1877	9	5	21	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	148
22311	1890	10	20	11	Töö- ja teenistussuhted	Harju	Hageri	Kohila	3152
24466	1872	12	11	178	Laenud ja võlanõuded	Tartu	Torma	Avinurme	467
22399	1868	7	30	6	Sõim ja vägivald	Lääne	Pühalepa	Kärdla	343
22327	1867	12	15	16	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	491
22329	1867	12	15	17	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	563
22330	1871	7	12		Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Kodavere	Pala	1709
22400	1868	9	3	7	Määratlemata	Lääne	Pühalepa	Kärdla	367
23261	1872	1	26		Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Järva	Türi	Kirna	142
22331	1867	12	16	18	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	585
24191	1876	3	13	8,12	Sõim ja vägivald	Lääne	Pühalepa	Kärdla	1019
24660	1872	8	18	42	Määratlemata	Harju	Kose	Palvere	1338
22334	1868	2	26	19	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	781
22332	1879	9	8	14	Laenud ja võlanõuded	Järva	Peetri	Väike-Kareda	1538
22338	1868	3	7	22	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	376
22355	1879	11	20	21	Muud üleastumised	Järva	Peetri	Väike-Kareda	2430
22380	1869	12	19	7	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	689
24193	1877	9	12	22	Kahjutasu	Lääne	Ridala	Sinalepa	471
22335	1868	3	1	20	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	663
22337	1868	3	4	21	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	502
22336	1879	9	15	15	Muud üleastumised	Järva	Peetri	Väike-Kareda	3832
24662	1880	10	1	35	Kahjutasu	Järva	Türi	Kirna	1098
24194	1877	9	19	23	Laenud ja võlanõuded	Lääne	Ridala	Sinalepa	874
22342	1868	7	22	25	Vallakohtu asjaajamine ja haldustoimingud ; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	435
24195	1877	9	26	24	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	149
24790	1881	1	2	1	Perekonna- ja pärimisasjad; Sõim ja vägivald; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Muud üleastumised	Järva	Türi	Kirna	1352
24467	1872	12	11	179	Kahjutasu	Tartu	Torma	Avinurme	4047
24663	1880	10	1	36	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Muud üleastumised	Järva	Türi	Kirna	824
22344	1868	11	15	27	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	699
24087	1872	11	17	166	Kahjutasu	Tartu	Torma	Avinurme	3005
22377	1869	6	6	4	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	911
22358	1883	5	27	48	Kahjutasu	Võru	Vastseliina	Misso	991
23210	1873	2	10	1,2	Varavastased kuriteod	Lääne	Pühalepa	Kärdla	518
22352	1879	10	27	19	Sõim ja vägivald	Järva	Peetri	Väike-Kareda	3962
22339	1871	7	23		Perekonna- ja pärimisasjad	Tartu	Kodavere	Pala	1516
22353	1879	10	27	19	Määratlemata	Järva	Peetri	Väike-Kareda	1120
24197	1877	10	17	26	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	144
22381	1870	3	9	8	Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	912
23311	1892	11	13	29	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	346
22348	1879	10	20	18	Varavastased kuriteod	Järva	Peetri	Väike-Kareda	3342
24196	1877	10	10	25	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	141
22359	1883	5	27	50	Sõim ja vägivald	Võru	Vastseliina	Misso	862
23213	1873	2	10	1,3	Varavastased kuriteod	Lääne	Pühalepa	Kärdla	375
22382	1870	5	6	9	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	922
24469	1821	12	28	8	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Torma	Avinurme	106
22357	1883	5	27	46	Sõim ja vägivald	Võru	Vastseliina	Misso	712
24198	1877	10	24	27	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	134
24470	1821	12	28	9	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Torma	Avinurme	98
24759	1877	6	14	5	Kahjutasu	Harju	Hageri	Kohila	701
24791	1881	1	2	2	Varalised tehingud; Laenud ja võlanõuded	Järva	Türi	Kirna	1078
24810	1886	10	24	99	Laenud ja võlanõuded	Võru	Vastseliina	Misso	953
22361	1880	1	26		Vallamagas; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Järva	Peetri	Väike-Kareda	1679
23316	1873	12	15	12	Varavastased kuriteod	Lääne	Martna	Martna	1955
24471	1822	1	9	10	Määratlemata	Tartu	Torma	Avinurme	186
24664	1880	10	1	37	Töö- ja teenistussuhted	Järva	Türi	Kirna	1233
24842	1867	9	11		Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Töö- ja teenistussuhted	Tartu	Võnnu	Kiidjärve	747
24811	1873	9	21	41	Laenud ja võlanõuded	Tartu	Kodavere	Pala	861
24199	1877	10	31	28	Laenud ja võlanõuded	Lääne	Ridala	Sinalepa	700
22370	1871	8	13		Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Pala	449
22366	1880	6	14	6	Kahjutasu; Varavastased kuriteod; Muud üleastumised	Järva	Peetri	Väike-Kareda	1656
24472	1822	3	6	11	Vallamagas; Kool	Tartu	Torma	Avinurme	88
24665	1880	10	1	38	Muud üleastumised	Järva	Türi	Kirna	752
24793	1881	1	2	3	Varavastased kuriteod	Järva	Türi	Kirna	1043
22372	1871	8	13		Laenud ja võlanõuded	Tartu	Kodavere	Pala	1388
24666	1880	10	1	39	Muud üleastumised	Järva	Türi	Kirna	754
24200	1876	3	20	9,13	Laenud ja võlanõuded	Lääne	Pühalepa	Kärdla	2062
24468	1821	12	5	7	Vallamagas; Kool	Tartu	Torma	Avinurme	109
24794	1881	1	2	4	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Kahjutasu	Järva	Türi	Kirna	783
22374	1871	8	13		Varavastased kuriteod	Tartu	Kodavere	Pala	650
24201	1877	11	14	29	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	144
22351	1869	3	14	1	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	654
23317	1872	9	22	59	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Pala	599
24667	1885	4	18	50	Laenud ja võlanõuded	Võru	Kanepi	Krootuse	398
22375	1869	3	29	2	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	557
22376	1869	4	7	3	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	1145
24202	1877	11	21	30	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	159
23318	1893	1	15	1	Varalised tehingud	Tartu	Võnnu	Ahja	648
24203	1877	12	5	31	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	143
22488	1913	5	16	8	Perekonna- ja pärimisasjad	Järva	Türi	Väätsa	1513
22562	1878	12	15		Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	570
22539	1914	4	17	3	Perekonna- ja pärimisasjad	Järva	Türi	Väätsa	1499
23319	1872	9	22	60	Töö- ja teenistussuhted	Tartu	Kodavere	Pala	524
22378	1869	9	5	5	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	1321
22379	1869	9	5	6	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	534
22402	1868	9	3	7	Muud üleastumised	Lääne	Pühalepa	Kärdla	244
24473	1822	12	5	12	Riiklikud, kiriklikud ja kogukondlikud koormised	Tartu	Torma	Avinurme	179
22384	1867	8	29	11	Laenud ja võlanõuded	Lääne	Pühalepa	Kärdla	881
22468	1871	8	20		NULL	Tartu	Kodavere	Pala	0
24715	1834	3	10		Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	678
24204	1878	1	10		Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	938
22396	1868	7	9	4	Kahjutasu	Lääne	Pühalepa	Kärdla	1377
22403	1868	9	3	7	Sõim ja vägivald	Lääne	Pühalepa	Kärdla	94
22411	1882	10	9	9	Kahjutasu	Lääne	Kullamaa	Käända	1168
22497	1867	4	12		Laenud ja võlanõuded	Järva	Peetri	Silmsi	381
22412	1882	11	13	10	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Käända	240
22398	1857	4	26	67	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	975
22564	1879	3	20		Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	198
24205	1878	1	9	1	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	159
22446	1871	8	20		Laenud ja võlanõuded	Tartu	Kodavere	Pala	696
22499	1867	11	15		Sõim ja vägivald	Järva	Peetri	Silmsi	673
22401	1880	7	25	9	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Peetri	Väike-Kareda	1049
22409	1881	7	9	695	Kahjutasu	Tartu	Kodavere	Alatskivi	1400
22407	1880	9	20	11	Sõim ja vägivald	Järva	Peetri	Väike-Kareda	2535
22413	1882	12	9	11	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Käända	244
24206	1878	1	16	2	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	141
22445	1881	3	13	3	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod	Järva	Peetri	Väike-Kareda	3362
24668	1880	10	1	40	Laenud ja võlanõuded	Järva	Türi	Kirna	896
22470	1871	12	17	27	Vallakohtu asjaajamine ja haldustoimingud ; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	303
24207	1878	1	30	3	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	158
22414	1883	1	10		Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Käända	97
22432	1871	2	12	13	Vallakohtu asjaajamine ja haldustoimingud ; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	729
24474	1824	3	10	13	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Torma	Avinurme	653
22500	1869	3	4	2	Sõim ja vägivald	Lääne	Pühalepa	Kärdla	549
23322	1874	1	19	1	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Martna	Martna	806
22417	1883	3	12	3	Muud üleastumised	Lääne	Kullamaa	Käända	726
22450	1881	5	2		Muud üleastumised	Järva	Peetri	Väike-Kareda	398
22471	1871	12	17	28	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	727
24475	1824	3	10	14	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Torma	Avinurme	210
22493	1867	3	22		Laenud ja võlanõuded; Varavastased kuriteod	Järva	Peetri	Silmsi	766
23297	1892	7	24	24	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	366
22451	1881	6	7	7	Määratlemata	Järva	Peetri	Väike-Kareda	218
22472	1872	1	14	1	NULL	Tartu	Võnnu	Ahja	110
24208	1874	4	4	6	Varalised tehingud	Harju	Hageri	Kohila	336
22508	1886	1	3	2	NULL	Pärnu	Halliste	Abja	158
22424	1883	11	12	10	Varavastased kuriteod	Lääne	Kullamaa	Käända	2993
24476	1830	9	15	15	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	90
24082	1874	2	28	4	Määratlemata; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Harju	Hageri	Kohila	851
22543	1871	9	17		Kahjutasu	Tartu	Kodavere	Pala	1085
22496	1869	3	4	2	Tööotsimisloa ja passi andmine	Lääne	Pühalepa	Kärdla	255
22430	1870	9	11	12	Vallakohtu asjaajamine ja haldustoimingud ; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	3277
22509	1886	1	3	4	NULL	Pärnu	Halliste	Abja	168
24477	1831	2	2	16	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	64
22410	1881	7	9	696	Sõim ja vägivald; Kahjutasu	Tartu	Kodavere	Alatskivi	1914
24079	1874	1	31	2	Sõim ja vägivald	Harju	Hageri	Kohila	559
22510	1886	1	3	5	NULL	Pärnu	Halliste	Abja	105
24478	1831	2	9	17	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	75
24792	1873	9	21	39	Laenud ja võlanõuded	Tartu	Kodavere	Pala	1212
22429	1880	9	20	11	Muud üleastumised	Järva	Peetri	Väike-Kareda	1056
22433	1871	2	12	14	Vallakohtu asjaajamine ja haldustoimingud ; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	392
24479	1831	3	6	18	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	78
22511	1886	1	3	6	NULL	Pärnu	Halliste	Abja	987
24832	1877	1	NULL	8	Töö- ja teenistussuhted	Harju	Hageri	Kohila	604
22434	1871	2	26	15	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	618
22435	1871	2	26	16	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	548
24076	1873	11	3	21	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod	Harju	Hageri	Kohila	592
24480	1831	3	6	19	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	76
22442	1871	3	19	19	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	1123
22443	1871	4	26	20	Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	2176
