id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters	Added geom info_KOOD	Added geom info_MAAKOND	Added geom info_KUBERMANG	Added geom info_xcoord	Added geom info_ycoord
"18613"	"1848"	"2"	"18"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Varavastased kuriteod"	Võru	Põlva	Kähri	"359"	d97168	Võru	Liivimaa	682892.830410343	6434294.26803686
"17791"	"1888"	"8"	"1"	9-4	Laenud ja võlanõuded	Järva	Türi	Väätsa	"1675"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"17854"	"1885"	"8"	"2"	"168"	Kahjutasu	Tartu	Võnnu	Ahja	"483"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"18861"	"1857"	"1"	"28"		"Varalised tehingud; Laenud ja võlanõuded"	Viljandi	Põltsamaa	Uue-Põltsamaa	"201"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"19179"	"1899"	"1"	"14"	"2"	"Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Järva	Türi	Väätsa	"1369"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"20855"	"1896"	"3"	"14"	"6"	Varalised tehingud	Viljandi	Põltsamaa	Adavere	"664"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"17795"	"1906"	"4"	"27"	"10"	"Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Kambja	Vana-Prangli	"1864"	d97128	Tartu	Liivimaa	661075.825296674	6454474.77643702
"17806"	"1898"	"1"	"30"	177/1	Varalised tehingud	Lääne	Emmaste	Emmaste	"1151"	d97106	Hiiu	Eestimaa	416514.381092764	6515338.43308878
"17772"	"1885"	"7"	"26"	"155"	"Perekonna- ja pärimisasjad; Kahjutasu"	Tartu	Võnnu	Ahja	"1162"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17796"	"1868"	"5"	"22"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Muud üleastumised"	Pärnu	Pärnu-Elisabethi	Sauga	"2055"					
"17805"	"1897"	"11"	"28"	176/31	Varalised tehingud	Lääne	Emmaste	Emmaste	"570"	d97106	Hiiu	Eestimaa	416514.381092764	6515338.43308878
"18615"	"1874"	"2"	"2"	"3"	Varalised tehingud	Harju	Juuru	Kaiu	"566"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"18862"	"1857"	"1"	"28"		Varavastased kuriteod	Viljandi	Põltsamaa	Uue-Põltsamaa	"153"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"19021"	"1883"	"10"	"21"	"26"	"Kahjutasu; Töö- ja teenistussuhted"	Harju	Kose	Palvere	"1271"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"17828"	"1894"	"11"	"24"	"17"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Põltsamaa	Adavere	"936"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"20854"	"1840"	"10"	"29"		Töö- ja teenistussuhted	Pärnu	Tori	Sindi	"899"	d97189	Pärnu	Liivimaa	547959.632139925	6478515.38020337
"17808"	"1872"	"10"	"19"	"31"	Muud üleastumised	Harju	Kose	Triigi	"569"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"21156"	"1871"	"12"	"10"	"159"	Määratlemata	Tartu	Torma	Avinurme	"1025"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"17809"	"1872"	"11"	"1"	"32"	Kahjutasu	Harju	Kose	Triigi	"947"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"17787"	"1894"	"11"	"24"	"14"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Põltsamaa	Adavere	"628"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"17812"	"1872"	"11"	"1"	"35"	Perekonna- ja pärimisasjad	Harju	Kose	Triigi	"1571"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"17815"	"1868"	"11"	"25"	"18"	Varavastased kuriteod	Harju	Rapla	Rapla	"854"	d97175	Harju	Eestimaa	544920.930620103	6530656.690495
"20849"	"1889"	"5"	"5"	"135"	"Perekonna- ja pärimisasjad; Töö- ja teenistussuhted"	Tartu	Võnnu	Ahja	"1612"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17814"	"1868"	"9"	"16"		Varavastased kuriteod	Pärnu	Pärnu-Elisabethi	Sauga	"1295"					
"18863"	"1857"	"1"	"28"		Varavastased kuriteod	Viljandi	Põltsamaa	Uue-Põltsamaa	"238"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"17813"	"1885"	"7"	"26"	"156"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"1393"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17819"	"1885"	"7"	"26"	"158"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"696"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17837"	"1863"	"3"	"20"	"14"	Varavastased kuriteod	Saare	Kihelkonna	Kotlandi	"352"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"17820"	"1885"	"7"	"26"	"159"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"1168"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17821"	"1885"	"7"	"26"	"160"	"Perekonna- ja pärimisasjad; Kool; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"756"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"21157"	"1871"	"12"	"10"	"160"	Sõim ja vägivald	Tartu	Torma	Avinurme	"326"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"17804"	"1861"	"8"	"11"		Varavastased kuriteod	Tartu	Kodavere	Pala	"2849"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"23140"	"1871"	"6"	"19"	"3,5"	Muud üleastumised	Lääne	Pühalepa	Kärdla	"587"	d97170	Hiiu	Eestimaa	434229.096110494	6532028.56128828
"17855"	"1885"	"8"	"2"	"169"	Kahjutasu	Tartu	Võnnu	Ahja	"631"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17832"	"1869"	"1"	"1"		NULL	Pärnu	Pärnu-Elisabethi	Sauga	"1054"					
"21430"	"1872"	"3"	"3"	"23"	"Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod"	Tartu	Torma	Avinurme	"846"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"17898"	"1885"	"8"	"16"	"188"	Kahjutasu	Tartu	Võnnu	Ahja	"546"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17965"	"1875"	"1"	"3"	"1"	NULL	Pärnu	Pärnu-Elisabethi	Sauga	"489"					
"18616"	"1874"	"2"	"2"		Varavastased kuriteod	Harju	Juuru	Kaiu	"1299"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"17838"	"1882"	"8"	"20"	"21"	NULL	Harju	Kose	Palvere	"691"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"20856"	"1889"	"5"	"5"	"136"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"815"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17830"	"1868"	"12"	"12"		NULL	Pärnu	Pärnu-Elisabethi	Sauga	"2031"					
"25261"	"1882"	"2"	"4"	"13"	Laenud ja võlanõuded	Järva	Türi	Kirna	"680"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"17833"	"1869"	"3"	"31"		Kahjutasu	Pärnu	Pärnu-Elisabethi	Sauga	"3241"					
"17818"	"1863"	"3"	"18"	"13"	"Vallamagas; Laenud ja võlanõuded"	Saare	Kihelkonna	Kotlandi	"688"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"14634"	"1888"	"1"	"12"	"1"	Laenud ja võlanõuded	Lääne	Vormsi	Vormsi	"532"	d97206	Haapsalu	Eestimaa	456542.623219875	6540817.18524013
"18617"	"1874"	"2"	"16"	"4"	Määratlemata	Harju	Juuru	Kaiu	"352"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"17858"	"1885"	"8"	"2"	"172"	"Kahjutasu; Varavastased kuriteod"	Tartu	Võnnu	Ahja	"883"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17835"	"1861"	"10"	"20"		Töö- ja teenistussuhted	Tartu	Kodavere	Pala	"1867"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"17652"	"1882"	"8"	"20"	"20"	NULL	Harju	Kose	Palvere	"1733"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"18614"	"1848"	"2"	"18"		Varavastased kuriteod	Võru	Põlva	Kähri	"1204"	d97168	Võru	Liivimaa	682892.830410343	6434294.26803686
"19083"	"1867"	"5"	"31"	"14"	"Kahjutasu; Varavastased kuriteod"	Järva	Peetri	Väike-Kareda	"2498"	d97164	Järva	Eestimaa	604233.153288118	6528547.66536513
"17839"	"1863"	"3"	"23"	"15"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Saare	Kihelkonna	Kotlandi	"1128"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"24071"	"1887"	"11"	"13"	20/27	Muud üleastumised	Harju	Kose	Palvere	"643"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"17846"	"1869"	"3"	"15"		"Kahjutasu; Töö- ja teenistussuhted; Laenud ja võlanõuded; Varavastased kuriteod"	Harju	Juuru	Juuru	"1563"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"17849"	"1885"	"7"	"26"	"163"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"427"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17857"	"1885"	"8"	"2"	"171"	Vallamagas	Tartu	Võnnu	Ahja	"565"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"22807"	"1868"	"12"	"2"	"4"	Laenud ja võlanõuded	Järva	Türi	Kirna	"718"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"17856"	"1885"	"8"	"2"	"170"	Kahjutasu	Tartu	Võnnu	Ahja	"597"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17851"	"1885"	"7"	"26"	"165"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"1469"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"18865"	"1897"	"5"	"30"	"8"	Perekonna- ja pärimisasjad	Järva	Türi	Väätsa	"1444"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"19504"	"1892"	"12"	"18"	"38"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Põltsamaa	Adavere	"5248"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"18618"	"1848"	"3"	"4"		Varavastased kuriteod	Võru	Põlva	Kähri	"1076"	d97168	Võru	Liivimaa	682892.830410343	6434294.26803686
"19022"	"1911"	"1"	"27"	"3"	Varalised tehingud	Saare	Kaarma	Loona	"1293"	d97125	Saare	Liivimaa	411477.626827768	6467197.57331897
"17848"	"1869"	"8"	"4"		"Varalised tehingud; Kool"	Pärnu	Pärnu-Elisabethi	Sauga	"3254"					
"18866"	"1897"	"6"	"6"	"9"	Varalised tehingud	Järva	Türi	Väätsa	"1077"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"19506"	"1889"	"7"	"24"	"2"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Harju	Juuru	Juuru	"376"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"17861"	"1869"	"4"	"28"		Varavastased kuriteod	Harju	Juuru	Juuru	"1621"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"17866"	"1869"	"10"	"4"		Varavastased kuriteod	Harju	Juuru	Juuru	"852"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"18100"	"1871"	"10"	"4"	"8"	Sõim ja vägivald	Lääne	Martna	Martna	"1640"	d97152	Haapsalu	Eestimaa	492335.303597346	6521392.22820013
"17867"	"1885"	"8"	"9"	"174"	Kahjutasu	Tartu	Võnnu	Ahja	"611"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17859"	"1885"	"8"	"9"	"173"	"Sõim ja vägivald; Töö- ja teenistussuhted"	Tartu	Võnnu	Ahja	"1422"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17868"	"1885"	"8"	"9"	"175"	Kahjutasu	Tartu	Võnnu	Ahja	"994"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17869"	"1885"	"8"	"9"	"176"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"703"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"20858"	"1889"	"5"	"12"	"138"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"595"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17901"	"1885"	"8"	"16"	"191"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"758"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17871"	"1898"	"2"	"12"	178/2	Varalised tehingud	Lääne	Emmaste	Emmaste	"795"	d97106	Hiiu	Eestimaa	416514.381092764	6515338.43308878
"17872"	"1898"	"2"	"20"	179/3	Varalised tehingud	Lääne	Emmaste	Emmaste	"1727"	d97106	Hiiu	Eestimaa	416514.381092764	6515338.43308878
"18867"	"1897"	"6"	"11"	"10"	"Varalised tehingud; Laenud ja võlanõuded"	Järva	Türi	Väätsa	"1454"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"19116"	"1899"	"1"	"14"	"1"	"Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Järva	Türi	Väätsa	"882"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"17873"	"1898"	"3"	"6"	180/4	Töö- ja teenistussuhted	Lääne	Emmaste	Emmaste	"1282"	d97106	Hiiu	Eestimaa	416514.381092764	6515338.43308878
"18588"	"1917"	"2"	"23"	"1"	Varalised tehingud	Saare	Kaarma	Loona	"1416"	d97125	Saare	Liivimaa	411477.626827768	6467197.57331897
"17893"	"1885"	"8"	"9"	"184"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"1006"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"22961"	"1885"	"10"	"12"	"7"	Töö- ja teenistussuhted	Saare	Kihelkonna	Kihelkonna	"459"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"17874"	"1898"	"3"	"13"	181/5	"Perekonna- ja pärimisasjad; Varalised tehingud"	Lääne	Emmaste	Emmaste	"982"	d97106	Hiiu	Eestimaa	416514.381092764	6515338.43308878
"18620"	"1895"	"3"	"17"	"8"	Laenud ja võlanõuded	Järva	Türi	Väätsa	"1195"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"19023"	"1883"	"10"	"21"	"27"	Töö- ja teenistussuhted	Harju	Kose	Palvere	"1130"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"17882"	"1888"	"8"	"1"	9-7	Varavastased kuriteod	Järva	Türi	Väätsa	"1013"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"19258"	"1870"	"11"	"14"		Varavastased kuriteod	Järva	Peetri	Väike-Kareda	"1287"	d97164	Järva	Eestimaa	604233.153288118	6528547.66536513
"17875"	"1898"	"3"	"13"	182/6	Töö- ja teenistussuhted	Lääne	Emmaste	Emmaste	"682"	d97106	Hiiu	Eestimaa	416514.381092764	6515338.43308878
"18868"	"1897"	"7"	"18"	"11"	Varalised tehingud	Järva	Türi	Väätsa	"922"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"19086"	"1867"	"6"	"14"	"15"	"Sõim ja vägivald; Kahjutasu"	Järva	Peetri	Väike-Kareda	"1286"	d97164	Järva	Eestimaa	604233.153288118	6528547.66536513
"19026"	"1883"	"11"	"4"		NULL	Harju	Kose	Palvere	"292"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"20833"	"1889"	"5"	"5"	"127"	Kahjutasu	Tartu	Võnnu	Ahja	"602"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17876"	"1898"	"3"	"20"	183/7	Töö- ja teenistussuhted	Lääne	Emmaste	Emmaste	"1298"	d97106	Hiiu	Eestimaa	416514.381092764	6515338.43308878
"17884"	"1888"	"8"	"1"	9-8	NULL	Järva	Türi	Väätsa	"932"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"17878"	"1888"	"8"	"1"	9-5	Varavastased kuriteod	Järva	Türi	Väätsa	"2236"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"17880"	"1888"	"8"	"1"	9-6	Perekonna- ja pärimisasjad	Järva	Türi	Väätsa	"1133"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"19259"	"1870"	"11"	"21"		Määratlemata	Järva	Peetri	Väike-Kareda	"143"	d97164	Järva	Eestimaa	604233.153288118	6528547.66536513
"17885"	"1885"	"8"	"9"	"178"	Kahjutasu	Tartu	Võnnu	Ahja	"411"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17883"	"1891"	"4"	"12"	"2"	Töö- ja teenistussuhted	Viljandi	Põltsamaa	Adavere	"1051"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"17870"	"1885"	"8"	"9"	"177"	Kahjutasu	Tartu	Võnnu	Ahja	"506"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"19270"	"1887"	"11"	"6"	"116"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"621"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17887"	"1885"	"8"	"9"	"179"	Kahjutasu	Tartu	Võnnu	Ahja	"615"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17886"	"1888"	"8"	"1"	9-9	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Kahjutasu; Varavastased kuriteod"	Järva	Türi	Väätsa	"1927"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"17896"	"1885"	"8"	"9"	"186"	Kahjutasu	Tartu	Võnnu	Ahja	"381"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17969"	"1868"	"12"	"9"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Harju	Rapla	Rapla	"1060"	d97175	Harju	Eestimaa	544920.930620103	6530656.690495
"19024"	"1911"	"1"	"27"	"4"	Perekonna- ja pärimisasjad	Saare	Kaarma	Loona	"1395"	d97125	Saare	Liivimaa	411477.626827768	6467197.57331897
"17888"	"1888"	"8"	"1"	9-10	Varavastased kuriteod	Järva	Türi	Väätsa	"626"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"20859"	"1889"	"5"	"12"	"139"	Kahjutasu	Tartu	Võnnu	Ahja	"734"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17890"	"1885"	"8"	"9"	"181"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"700"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"18869"	"1897"	"9"	"5"	"12"	Varalised tehingud	Järva	Türi	Väätsa	"939"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"19271"	"1887"	"11"	"6"	"117"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"324"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17891"	"1885"	"8"	"9"	"182"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"1163"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17892"	"1885"	"8"	"9"	"183"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"1108"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17897"	"1885"	"8"	"9"	"187"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"1030"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"19303"	"1866"	"2"	"11"		"Perekonna- ja pärimisasjad; Varavastased kuriteod"	Tartu	Kodavere	Pala	"1006"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"17894"	"1891"	"5"	"10"	"3"	Perekonna- ja pärimisasjad	Viljandi	Põltsamaa	Adavere	"575"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"5502"	"1864"	"3"	"3"	"13"	Sõim ja vägivald	Tartu	Laiuse	Kivijärve	"763"	d97147	Tartu	Liivimaa	640382.059642705	6520752.9208931
"19180"	"1898"	"1"	"14"	"3"	Varalised tehingud	Järva	Türi	Väätsa	"791"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"21602"	"1867"	"8"	"7"	"68"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Kahkva	"926"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"21670"	"1867"	"11"	"14"	"205"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"900"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17895"	"1885"	"8"	"9"	"185"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"567"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"18622"	"1895"	"4"	"14"	"9"	Varalised tehingud	Järva	Türi	Väätsa	"1213"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"17900"	"1885"	"8"	"16"	"190"	"Sõim ja vägivald; Töö- ja teenistussuhted"	Tartu	Võnnu	Ahja	"574"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17899"	"1885"	"8"	"16"	"189"	Kahjutasu	Tartu	Võnnu	Ahja	"453"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17850"	"1885"	"7"	"26"	"164"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"350"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17903"	"1891"	"5"	"10"	"4"	Perekonna- ja pärimisasjad	Viljandi	Põltsamaa	Adavere	"558"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"18185"	"1886"	"1"	"3"	"4"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"515"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"18623"	"1891"	"7"	"24"	"13"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Põltsamaa	Adavere	"489"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"18315"	"1886"	"1"	"31"	"39"	"Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad"	Tartu	Võnnu	Ahja	"696"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17902"	"1885"	"8"	"16"	"192"	Sõim ja vägivald	Tartu	Võnnu	Ahja	"871"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17905"	"1890"	"3"	"9"	"1"	NULL	Pärnu	Pärnu-Elisabethi	Sauga	"1561"					
"17908"	"1885"	"8"	"16"	"194"	Kahjutasu	Tartu	Võnnu	Ahja	"986"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17915"	"1885"	"9"	"13"	"201"	"Kahjutasu; Varavastased kuriteod"	Tartu	Võnnu	Ahja	"455"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17634"	"1885"	"6"	"14"	"106"	"Vallamagas; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Kahjutasu"	Tartu	Võnnu	Ahja	"1027"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17906"	"1857"	"1"	"28"	"10"	Varavastased kuriteod	Tartu	Kodavere	Alatskivi	"690"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"17916"	"1885"	"9"	"13"	"202"	"Vallamagas; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Kahjutasu"	Tartu	Võnnu	Ahja	"469"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17907"	"1857"	"1"	"28"	"11"	"Määratlemata; Varavastased kuriteod; Muud üleastumised"	Tartu	Kodavere	Alatskivi	"2475"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"17921"	"1877"	"12"	"6"	"89"	NULL	Pärnu	Pärnu-Elisabethi	Sauga	"254"					
"18085"	"1885"	"11"	"22"	"241"	"Riiklikud, kiriklikud ja kogukondlikud koormised; Töö- ja teenistussuhted"	Tartu	Võnnu	Ahja	"371"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"18102"	"1877"	"11"	"25"	"53"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Pärnu	Pärnu-Elisabethi	Sauga	"570"					
"17904"	"1885"	"8"	"16"	"193"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"1544"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"18624"	"1891"	"7"	"24"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Põltsamaa	Adavere	"266"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"19027"	"1911"	"2"	"17"	"5"	Perekonna- ja pärimisasjad	Saare	Kaarma	Loona	"1429"	d97125	Saare	Liivimaa	411477.626827768	6467197.57331897
"18087"	"1885"	"11"	"22"	"243"	"Kahjutasu; Varavastased kuriteod"	Tartu	Võnnu	Ahja	"1067"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"18103"	"1877"	"11"	"25"	"54"	"Kahjutasu; Laenud ja võlanõuded"	Pärnu	Pärnu-Elisabethi	Sauga	"984"					
"17910"	"1885"	"8"	"23"	"196"	Kahjutasu	Tartu	Võnnu	Ahja	"725"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17909"	"1885"	"8"	"23"	"195"	Kahjutasu	Tartu	Võnnu	Ahja	"1470"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"14636"	"1888"	"1"	"28"	"3"	Laenud ja võlanõuded	Lääne	Vormsi	Vormsi	"395"	d97206	Haapsalu	Eestimaa	456542.623219875	6540817.18524013
